Bag1	0.422059	0.0133904	-0.153608	-0.34658	0.303814	-0.016989	-0.28731	-0.176493	0.148892	-0.140919	-0.355957	-0.201634	0.226336	-0.307289	-0.239831	-0.147276	-0.0621873	-0.271517	-0.346327	-0.633567	-0.00261988	0.0451603	-0.157328	-0.35269	-0.111907	-0.182324	-0.34034	-0.361146	-0.168367	-0.292207	-0.420182	-0.474853	0.0188484	0.124861	-0.186903	-0.392245	-0.0824917	0.034508	-0.298475	-0.206532	-0.207851	-0.118925	-0.290825	-0.00893375	-0.172614	-0.25014	-0.326873	-0.10405	-0.365518	-0.280502	-0.364195
Bag2	-0.179365	0.325587	-0.157108	-0.248045	-0.134223	0.351324	-0.200216	-0.339876	-0.0872758	0.366205	0.191882	-0.296673	-0.0773034	0.516368	0.063353	-0.323013	-0.0745852	-0.648768	-0.639138	-0.618478	-0.147558	-0.159678	-0.310785	-0.602028	-0.200093	-0.219475	-0.388498	-0.632705	-0.644574	-0.251341	-0.462024	-0.841963	-0.0711457	0.0442757	-0.281001	-0.436726	-0.106584	-0.342191	-0.429146	-0.378438	-0.283183	-0.672978	-0.401592	-0.056383	-0.160087	-0.631622	-0.555703	-0.0601487	-0.473298	-0.536314	-0.665722
Bag6	-0.162459	-0.112107	-0.265717	-0.574069	-0.1752	-0.186391	-0.334375	-0.733579	-0.140229	-0.325042	-0.49003	-0.730989	-0.266473	-0.459324	-0.316085	-0.872001	-0.149807	-0.380688	-0.379894	-0.322501	-0.148374	-0.0221369	-0.130381	-0.495569	-0.0938269	-0.00346731	-0.228886	-0.47906	-0.61928	-0.185656	-0.328158	-0.747582	-0.246985	-0.0682437	-0.32227	-0.57445	-0.119348	-0.251022	-0.595195	-0.763099	-0.249046	-0.53158	-0.553149	0.0301652	-0.32163	-0.288515	-0.4802	-0.0420393	-0.391563	-0.458663	-0.77211
Bahd1	0.207964	-0.359389	-0.103085	0.2569	0.435917	-0.49342	-0.0522977	0.527214	0.128088	-0.396469	-0.0651214	0.545013	0.331215	-0.119547	-0.0363824	0.497487	-0.0623608	0.17	0.236717	0.26278	0.0151088	-0.160222	0.157748	0.223282	-0.0517606	-0.0363286	0.263917	0.358218	0.27353	-0.0747837	0.332546	0.368256	0.24954	0.0231419	0.133306	0.795161	0.0551517	0.330471	0.306801	0.735119	0.337285	0.3888	0.407548	0.0374972	-0.0556707	0.406959	0.218621	0.0694995	0.417687	0.185508	0.483954
Bai1	0.121659	-0.137026	0.33936	0.820734	0.310788	-0.120519	0.364588	1.02609	0.019977	-0.166769	0.720538	0.78852	0.105687	0.1954	0.572996	0.660902	0.12275	0.575004	0.692819	1.19858	0.228941	-0.238458	0.463649	0.905762	0.0722693	0.186333	0.580853	1.50343	0.231844	0.541352	1.16398	2.06796	-0.217472	0.172504	0.905946	1.76856	-0.094933	0.592905	1.22639	2.4963	-0.0456883	0.856364	2.0659	0.0122372	0.285963	1.22808	2.17164	0.281211	1.06023	2.01014	3.44438
Baiap2	-0.188687	-0.459964	-0.192012	-0.377355	-0.13851	-0.348421	-0.12497	0.0520823	-0.161159	-0.454336	0.115531	0.0682593	0.140558	-0.402714	-0.169113	0.0841814	-0.136539	0.169589	0.115243	-0.821643	0.403714	0.47699	0.0479856	0.337166	0.252798	0.0481358	0.119436	0.628149	0.42094	0.127083	0.343941	0.322732	0.415777	-0.106961	0.141402	0.543129	0.448255	0.0827301	0.113856	0.605072	0.304137	1.12819	-0.211928	0.399078	0.0374181	-0.145112	0.263356	0.229839	-0.058402	-0.119466	0.358241
Banf1	-0.615252	0.236724	0.143246	-0.0463608	-0.60135	0.257286	0.439575	-0.0666565	-0.27727	0.33794	0.769599	-0.018359	-0.5268	0.525082	0.563964	-0.0414073	-0.0124174	0.0743457	0.221115	0.817236	-0.18307	-0.112172	0.0748191	0.652097	0.0130472	0.122772	0.292603	0.376946	-0.3002	0.539297	0.295328	0.223945	0.0220638	-0.0347897	0.121003	0.450275	-0.0334681	-0.0911327	0.335776	0.58982	-0.104208	0.0219038	0.70039	0.0101422	-0.0392989	0.302008	0.681492	0.00533328	0.144084	0.66706	0.506717
Bank1	-0.364704	0.537003	0.256893	-0.0494107	-0.317165	0.50459	-0.0316778	-1.16733	0.135957	0.0594175	-0.239626	-1.15105	0.0200253	-0.183614	0.0122198	-1.10578	-0.162972	-0.137461	-1.32928	1.00543	0.490026	-0.566997	0.785977	-0.285091	-0.421297	-0.0913317	-0.0314585	-1.1788	-0.289664	-0.452223	-0.378014	-1.62674	-0.70838	-0.18826	-0.649877	-1.96851	-0.412055	-0.888554	-1.23977	-2.71323	-0.498562	-1.90622	-1.61689	-0.13011	-0.102643	0.175867	-0.469711	-0.583624	-1.03095	-1.63164	-1.89647
Banp	0.501945	-0.64502	-0.418919	-0.335792	0.560584	-0.844968	-0.410379	-0.219277	0.250346	-0.924688	-0.350646	-0.33263	0.0572383	-1.15383	-0.484718	-0.355387	-0.169835	0.121772	0.204954	-1.12642	0.174252	0.0409558	0.104227	-0.127923	-0.438349	-0.0295589	0.174086	-0.511414	-0.268255	-0.091583	-0.385594	-0.468867	0.676643	0.158941	0.379882	-0.344026	0.563891	0.0639367	-0.0216831	-0.878768	0.408769	-0.917199	-0.255993	-0.262829	0.389996	-0.374878	-0.991569	0.0533545	-0.093556	-0.574611	-0.868399
Barx2	-0.236993	-0.508192	-0.156786	0.186115	-0.105105	-0.407462	0.322144	0.297937	-0.212421	-0.293216	0.45477	0.292559	0.0189547	-0.15239	0.469297	0.213412	0.0886436	-0.509409	-0.972862	-0.794253	0.00861802	0.0466047	-0.173389	-0.439599	0.179379	-0.017855	-0.122364	-0.606826	0.216159	-0.130869	-0.581868	-1.00482	0.0685102	0.0145482	0.148395	0.00688616	-0.0335818	-0.0547313	-0.668818	-0.347702	-0.0161619	-0.295425	-1.19851	0.00685066	-0.0798812	-0.241648	-0.707887	-0.0855101	-0.557264	-0.696988	-0.66185
Basp1	0.302675	-0.42511	1.76579	1.87396	-0.451745	0.410121	2.2054	2.61831	-0.0414507	1.30636	2.14905	2.58958	0.788625	1.58546	2.4892	2.53788	0.309603	1.511	2.2225	3.15871	0.0713571	0.724085	2.0459	2.2073	0.239406	1.60218	2.81396	2.94826	0.459762	2.52455	2.93173	2.6435	-0.963687	1.05285	2.72027	2.73888	-1.03306	2.1975	2.85763	2.62062	-0.538233	2.63034	2.91667	-0.1985	0.907017	3.16673	2.61419	0.0779795	2.31835	2.76551	1.98623
Batf	-0.125622	0.28098	0.908894	1.8864	-0.332096	0.303227	1.263	1.93437	-0.223638	0.785622	1.33545	2.01777	0.134101	1.10131	1.34763	1.94484	0.277872	1.10024	1.39928	2.83175	0.0271521	0.325934	1.22416	2.5738	0.20607	0.89033	1.56092	2.37558	0.375882	1.3665	1.69864	2.30462	-0.0988857	0.54668	1.51924	2.05559	-0.0119564	0.969487	1.55992	2.0317	0.146305	1.38837	1.65181	-0.136777	0.757567	1.77816	2.32665	0.207135	1.55396	1.7575	2.31055
Bax	-0.241431	0.0722781	0.0947384	0.619318	-0.367459	0.111306	0.6276	1.11121	-0.0735891	0.336101	0.313018	1.00012	0.0847529	0.852225	0.203895	1.04482	-0.0841493	0.187884	0.536106	1.24683	0.0202125	-0.05387	0.620639	0.86197	0.0665169	0.0622445	0.43969	0.578787	0.120561	0.515478	0.621785	0.6819	-0.0308984	-0.0147265	0.66675	1.01912	-0.163508	0.13634	0.868435	0.98139	-0.0516048	0.511918	1.04295	-0.0198013	0.0788416	0.759148	0.975438	0.200909	0.867386	1.01208	0.948585
Baz1a	0.391314	0.665097	0.952828	0.967513	0.326212	0.852311	0.891292	1.22603	0.294903	1.21465	0.779107	1.15858	0.496756	1.41367	0.90997	1.09242	-0.0108836	0.501521	0.703162	1.10051	0.0538513	0.0246439	0.814605	1.01705	0.0565602	0.495689	0.833829	1.07588	0.216704	0.699113	0.987826	1.12478	0.0081473	0.505464	0.713502	0.860166	-0.138579	0.650904	0.977467	0.836858	0.00430586	0.501608	1.003	-0.163868	0.478748	0.837373	1.07888	-0.116854	0.754705	0.987233	1.06316
Baz1b	0.761331	0.11599	0.303028	0.353824	0.616651	0.0820899	0.24395	0.786104	0.31935	0.0714352	0.238235	0.657845	0.183324	-0.0655553	0.203083	0.484553	-0.232685	-0.156127	0.255261	-0.0370198	0.0364613	0.0142133	0.151388	0.105316	0.0309053	-0.0186999	-0.0128242	-0.123874	0.0572614	-0.0883432	-0.125035	-0.0318037	-0.0146948	0.0825967	-0.0196995	0.165579	-0.00699639	0.102784	0.0408491	-0.0932038	0.0538399	0.130878	-0.00663196	-0.12851	-0.0892015	-0.171951	0.057026	-0.00810915	0.0381349	-0.0954455	-0.0309683
Bbip1	0.394991	0.251075	-0.429428	-0.30815	0.579526	-0.0318387	-0.713301	-0.269336	0.280548	-0.163768	-1.222	-0.673192	0.145106	-0.486269	-0.856027	-0.453907	0.0915327	-0.346638	-0.582363	0.0112728	-0.162835	-0.102345	-0.333308	-0.318535	-0.279867	-0.442427	-0.420047	-0.306614	-0.453109	-0.439873	-0.405744	-0.428293	-0.289402	-0.481613	-0.637686	-0.829884	-0.216545	-0.827143	-0.880676	-0.210132	-0.256567	-0.948868	-0.861044	-0.0274787	-0.190711	-0.616777	-0.377079	-0.152133	-1.04058	-0.854973	-0.545095
Bbs10	-0.540469	0.590581	-0.254118	-0.842219	-0.612655	-0.065946	-0.204116	-1.18493	-0.248374	-0.392729	-0.306187	-1.19946	-0.508801	-0.343452	-0.325437	-1.10379	0.264786	-0.121888	-0.059277	-0.0984958	0.0976819	-0.174667	-0.441649	-0.602665	0.154428	-0.167819	-0.451126	-0.562608	-0.183644	-0.267013	-0.633318	-0.465581	-0.338069	-0.228827	-0.367821	-0.762592	-0.3146	-0.260331	-0.257073	-0.880587	-0.629501	-0.164174	-0.0570359	0.0514609	-0.383921	-0.202788	-0.319997	0.0290354	-0.331224	-0.184548	-0.283198
Bbs2	0.168568	0.719315	-0.2262	-1.05087	-0.0127928	0.638303	-0.671655	-1.37817	0.211968	0.235143	-0.994302	-1.58586	-0.0548868	0.0240877	-0.735748	-1.32696	-0.119502	-0.796034	-1.11226	-1.52676	-0.0561421	-0.0665029	-0.351946	-1.14483	-0.0630194	-0.443883	-0.775745	-1.14705	-0.288479	-0.825322	-0.920367	-1.24696	-0.0798154	0.133538	-0.282323	-1.31059	-0.448166	-0.485919	-1.122	-1.16308	-0.476027	-0.891453	-1.30333	0.0437317	-0.448093	-0.909768	-0.967358	-0.0757866	-0.949265	-1.21282	-1.07313
Bbs4	-0.345347	-0.00243882	0.108129	-0.276752	-0.380736	0.197647	0.094576	-0.38595	-0.0947576	0.104208	-0.0176532	-0.558967	-0.276445	0.137627	-0.0224342	-0.461384	-0.0111257	-0.196277	-0.379474	-0.162135	0.0390963	0.107304	-0.0267995	-0.328127	0.16457	0.194531	-0.107054	0.320402	0.0042966	0.208774	-0.0487461	0.307407	0.0826018	0.222478	0.259914	-0.183576	-0.0345407	0.291167	-0.288797	-0.0847862	-0.12141	0.337203	-0.174503	0.0230472	0.00409136	-0.0302608	-0.0464205	-0.0543339	-0.275365	-0.0415411	-0.100893
Bbs5	-0.47839	0.420006	0.179726	-0.0960818	-0.440007	0.430254	-0.0439915	-0.48392	-0.305702	0.392143	0.590298	-0.447374	-0.28809	0.423881	0.375922	-0.4214	-0.165827	-0.348101	-0.571089	-0.740902	-0.0297265	0.0514611	-0.394429	-0.352571	0.244756	-0.141752	-0.0556161	-0.31738	-0.00297594	-0.212395	-0.297492	0.00898211	0.133136	0.205599	-0.0984742	-0.198312	-0.0740555	-0.178317	-0.149155	0.229976	-0.296592	-0.210045	-0.23847	0.0511868	-0.0107069	-0.402166	0.0114853	-0.0226275	-0.421394	-0.451586	-0.149791
Bbs9	0.0391091	-0.0511158	-0.605871	-0.555609	0.0529856	-0.259936	-0.680048	-0.660025	0.00795948	-0.547139	-0.843523	-0.679614	-0.363701	-0.89107	-0.711569	-0.627699	-0.00156321	-0.966726	-0.787661	-1.11994	-0.00546183	-0.220499	-0.472623	-0.840092	0.129379	-0.473827	-0.821283	-1.33788	-0.140081	-1.08292	-1.1135	-1.34558	-0.046976	-0.247989	-0.884568	-1.03163	-0.107757	-0.779711	-1.2924	-1.10677	-0.22609	-1.13156	-1.66621	0.0100792	-0.475284	-0.799295	-0.892405	-0.0488364	-1.03966	-1.42638	-0.95839
BC003331	0.314546	0.00805041	0.060633	-0.124185	0.411252	-0.107927	-0.0355418	0.317634	0.30464	-0.265972	-0.0433112	0.21642	0.232328	-0.28319	-0.124889	0.235387	0.128887	-0.175698	0.00172758	-0.234128	0.00871349	-0.145966	-0.242511	0.0553397	0.0225125	-0.168481	-0.324988	-0.0310615	0.24907	-0.247606	-0.353776	0.176581	0.24504	-0.215522	0.0711509	-0.0472674	0.152425	-0.308367	0.0789193	0.164956	0.115882	-0.168274	-0.0162817	0.0808755	-0.138992	-0.0636747	-0.00268608	0.0541669	-0.355093	-0.0211375	-0.021662
BC004004	-0.221091	-0.0195794	0.016456	-0.189264	-0.259815	-0.0781353	0.0629529	-0.286263	-0.213946	-0.102905	0.232684	-0.202532	-0.319129	0.059777	-0.021437	-0.200456	-0.168859	-0.103998	0.222882	0.261731	0.00239954	-0.0121676	-0.119896	0.011793	0.040319	0.121365	-0.176083	0.0266118	-0.0446492	0.109964	-0.145451	-0.0327065	-0.222166	-0.0763796	0.00906545	0.0428074	-0.287579	-0.0888364	0.314243	-0.0720715	-0.254586	-0.0920204	0.545999	-0.0201986	-0.266348	0.0126536	0.1024	0.00867849	-0.297561	0.341273	0.0481038
BC005537	-0.700501	-0.248375	0.0858587	0.321593	-0.535233	0.0439081	0.405946	0.151965	-0.206172	0.354511	0.315638	0.214975	-0.195687	0.26234	0.0717883	0.142082	-0.0243921	0.629336	0.284239	0.474354	0.160698	0.103179	0.348371	0.229556	0.0668857	0.313305	0.525288	0.373319	0.220389	0.533426	0.699186	0.301412	-0.162502	-0.0111018	0.190396	0.378708	-0.176733	0.264696	0.636732	0.336098	0.0420887	0.949447	0.726832	-0.115029	0.299875	0.705038	0.914858	0.095707	1.11237	0.898828	0.949055
BC005624	-0.337489	0.0638308	-0.180051	-0.480874	-0.252386	-0.0168774	0.00905671	-0.657106	-0.19113	-0.113137	-0.136948	-0.650891	-0.233563	-0.0720566	-0.146617	-0.712288	-0.0868047	-0.241637	-0.244874	-0.255367	-0.0442121	-0.0469544	-0.126676	-0.292745	-0.0211979	0.00971276	-0.178189	-0.157736	-0.699836	0.324661	0.0911077	-0.659808	-0.135321	0.0469734	-0.127479	-0.316406	-0.226759	0.0281702	-0.344123	-0.373582	-0.334444	-0.308418	-0.157379	0.0315975	-0.0482847	-0.0689366	-0.188439	-0.0648102	-0.0645451	-0.154562	-0.387635
BC016423	0.230007	-0.143739	0.17956	0.469768	0.325593	-0.163172	0.0394862	0.358765	0.246695	0.317165	0.149258	0.389378	0.716609	0.265554	0.0634298	0.328544	0.0788296	0.788647	0.354556	0.219665	-0.0257079	0.16515	0.3988	0.253496	0.317283	0.352214	0.214859	0.375933	0.989303	0.414175	0.202838	0.741377	0.129526	0.140231	0.457753	0.455126	0.141783	0.643871	0.622079	0.468219	0.121251	0.903518	0.729888	0.0508622	0.51731	0.357542	0.198005	0.0819499	1.13932	0.649172	0.717837
BC017158	0.0551833	0.278381	-0.159154	-0.758218	0.0823771	0.180443	-0.323746	-0.750147	-0.0276182	0.00358568	-0.421238	-0.803791	-0.0962715	-0.174011	-0.4417	-0.727683	-0.0970562	-0.55746	-0.463223	-0.748697	0.0739728	-0.148057	-0.377982	-0.805843	-0.0451459	-0.0704398	-0.375792	-0.869125	-0.273234	-0.37064	-0.625094	-1.15758	-0.0349586	-0.139879	-0.436173	-0.970646	-0.0296229	-0.537888	-0.62603	-1.4102	-0.0410231	-0.803876	-0.817576	-0.00688789	-0.559579	-0.571154	-1.03938	-0.072775	-0.766933	-0.832465	-1.30785
BC018507	-0.461841	0.630864	0.128179	-0.495782	-0.402775	0.52771	-0.229598	-0.779622	-0.0413978	0.397744	0.0690505	-0.941342	-0.352897	0.313275	0.0815297	-0.877155	0.0446527	-0.18863	-0.306463	-0.303626	-0.117848	-0.0848056	-0.338038	-0.435567	-0.10788	-0.287697	-0.224573	-0.33418	-0.296245	-0.367485	-0.196963	-0.297403	-0.116851	0.0426841	-0.199601	-0.503898	-0.135845	-0.155809	-0.182127	-0.286017	-0.227784	-0.281088	-0.1844	-0.0617995	-0.133302	-0.331851	-0.39195	-0.0744653	-0.348043	-0.229103	-0.344869
BC021891	-1.26097	0.0769113	-0.406831	-1.0277	-1.37771	-0.188418	-0.695653	-1.75688	-0.877073	-0.431986	-0.272542	-1.53634	-1.34236	-0.720931	-0.226532	-1.71675	0.176957	-1.27779	-1.27256	-3.2436	-0.0615633	-0.038508	-0.825641	-1.83612	0.0146696	-0.34061	-0.795574	-1.47517	-0.540348	-0.215868	-0.970942	-1.92133	-0.463144	0.329353	-0.860606	-1.98319	-0.480436	-0.203761	-1.83235	-1.7452	-0.563366	-1.109	-2.31216	0.201483	-0.401525	-0.653253	-1.67372	0.0545406	-0.922987	-1.59207	-1.89736
BC022687	-0.356914	-0.271183	-0.389169	-0.351372	-0.324917	-0.102335	-0.455783	-0.605831	-0.175922	-0.25663	-0.3634	-0.573322	-0.137268	-0.264873	-0.317412	-0.446048	0.0398001	-0.702393	-0.88323	-1.30699	-0.0591599	-0.135453	-0.359062	-0.897457	-0.0870406	-0.141032	-0.439284	-0.806806	-0.414587	-0.278171	-0.55308	-1.04536	-0.197669	-0.0168682	-0.376999	-0.691573	-0.329782	-0.476307	-0.939145	-0.578857	-0.237594	-0.809995	-1.16638	-0.130325	-0.424257	-0.515786	-0.964306	-0.0754404	-0.587021	-0.906626	-0.93933
BC023829	-0.15359	0.227235	0.0778158	-0.13287	0.0612871	0.119605	0.164985	-0.0102147	-0.0464499	0.143617	0.285864	-0.058971	0.028477	0.363628	0.28634	-0.0208955	0.0449195	-0.00731264	0.0948637	-0.174859	0.0572382	-0.0613835	-0.00869424	0.0190201	-0.108698	-0.0209078	0.00834426	0.274178	-0.178581	-0.00634387	-0.048484	0.292312	0.220198	-0.0908921	-0.284568	0.0682864	0.225169	-0.0533954	0.00677683	0.405379	0.289164	-0.00457642	0.138073	0.0469062	0.0322143	-0.0525029	0.1523	0.0500168	-0.147683	0.074416	0.296089
BC029214	-0.280596	0.0459762	-0.0101692	-0.184893	-0.369537	0.121636	0.00400798	-0.256053	-0.216886	0.0833174	-0.148624	-0.237342	-0.404458	0.0572265	-0.0822549	-0.218699	-0.140127	-0.24562	-0.390199	0.137344	-0.133855	-0.238582	0.0307833	-0.193431	-0.0745965	-0.135497	-0.201838	-0.104876	-0.359551	-0.126008	-0.0432338	-0.207554	-0.227021	-0.133566	-0.404733	-0.15998	-0.195045	-0.22574	-0.31422	-0.188867	-0.361348	-0.0839204	-0.387186	0.102826	-0.406307	0.0143931	0.210439	-0.0166811	-0.382097	-0.0964571	-0.235421
BC030867	0.327493	-0.134187	0.21147	1.29698	0.275167	-0.273569	0.9369	1.78581	0.358184	0.079252	0.8092	1.93323	0.136608	0.398974	1.27452	1.87637	0.200457	-0.0970716	0.76361	2.03288	0.00537111	-0.130479	0.635402	1.79066	-0.151323	0.281271	0.663839	1.81492	-0.3306	0.176167	0.953142	1.74667	0.394766	-0.47032	0.704179	1.78257	0.543247	-0.43102	0.868784	1.69101	0.41609	-0.42579	1.22939	0.456315	-0.034854	0.595194	1.82181	0.172573	0.565211	0.896009	2.05008
BC031181	0.126677	0.0902604	0.0278774	-0.0899812	0.080282	0.187506	0.0899301	-0.0466147	0.00457822	0.205163	-0.0172722	-0.105568	0.062693	0.208534	0.0586326	-0.114305	-0.018847	-0.0839211	-0.0289156	-0.264917	-0.106118	0.0025804	-0.0481139	-0.000562735	-0.063259	-0.106856	-0.122761	-0.234069	-0.0133601	-0.079927	-0.283938	-0.240924	0.279152	0.0803535	0.0125831	-0.193386	0.0908236	0.0126931	-0.00153799	-0.310494	0.10142	0.0399837	0.0293743	0	-0.0758878	-0.0836077	-0.124864	0.0178089	-0.0398361	-0.0781926	-0.256297
BC037034	0.214221	-0.422309	0.095539	0.859415	0.0386933	-0.321508	0.407025	0.928429	-0.0795964	0.0322787	0.372907	0.954272	0.122502	0.153123	0.52165	0.85415	-0.12546	0.392401	0.553404	1.28337	-0.122761	0.203309	0.596486	0.980229	-0.0513634	0.325824	0.641017	0.878223	0.107568	0.64003	0.68142	0.847251	-0.106192	0.447017	0.500166	0.85639	-0.134463	0.766007	0.596385	0.108051	-0.102819	0.797295	0.714098	-0.12646	0.0432132	1.15322	0.684607	0.0312088	0.81325	0.841433	0.554935
BC048403	-0.320767	0.162422	-0.172203	-0.18829	-0.276148	0.0785637	-0.122483	-0.505557	-0.217789	0.082884	-0.205666	-0.525397	-0.0818346	0.118405	-0.223324	-0.491044	0.0494435	-0.1113	-0.202111	0.248508	0.0137134	-0.131774	-0.175113	-0.384746	0.106378	0.0782779	-0.229043	-0.120118	0.176198	0.112415	-0.162895	-0.0716995	-0.155929	-0.262892	-0.097553	-0.136244	-0.00134382	-0.273932	0.0545319	-0.0632557	-0.0631454	-0.262892	0.114739	-0.0475041	-0.130985	-0.032093	-0.197954	-0.144188	-0.201201	0.132338	-0.224936
BC049715	0.297889	-0.681109	-0.0305224	0.0786554	0.254075	-0.197075	0.1703	0.19359	-0.0279357	-0.34193	0.150041	0.059666	0.233166	-0.159738	0.0288735	0.393613	-0.278407	-0.877339	-0.559628	-0.707016	0.287098	0.265987	0.134589	-0.113952	0.344851	0.283251	0.151559	0.0181043	0.20794	0.420479	0.085775	-0.180116	-0.0481956	0.250502	0.0525997	-0.423199	-0.102033	0.0724944	-0.0688306	-0.362427	-0.236269	0.317178	-0.0465466	-0.042404	-0.159466	0.0667813	-0.0177006	-0.150686	0.0805948	0.145485	-0.335546
BC051019	-0.703563	-0.119033	-0.0525244	-0.411273	-0.548225	0.0367013	-0.0667264	-0.636612	-0.206281	-0.157831	0.598068	-0.647326	-0.424639	0.00149117	0.124052	-0.644144	0.100733	-0.769989	-1.73608	-3.24307	0.0378992	0.0524072	-0.225071	-0.714186	0.158531	-0.154141	-0.0378593	-0.472142	-0.0590193	-0.247501	-0.429377	-1.10849	0.125369	-0.0267331	-0.165157	-0.735966	0.101936	-0.3054	-1.19818	-1.27384	0.0293103	-0.770224	-1.90832	0.075367	-0.0137019	-0.62292	-1.64797	-0.0770889	-0.629496	-1.14003	-1.26305
BC051628	0.546052	-0.352728	-0.219404	-0.28691	0.801398	-0.607692	-0.530666	0.0573762	0.387385	-0.598803	-0.212767	0.0471267	0.40375	-0.455857	-0.258083	-0.052625	0.344406	0.261783	0.329747	-0.610704	0	-0.263733	-0.332887	-0.0796952	-0.532337	-0.189877	-0.133408	0.197351	-0.121251	-0.512064	-0.208514	-0.0220481	0.38126	-0.66892	-0.0892885	-0.136473	0.317436	-0.302057	0.0147781	-0.34044	0.228967	-0.615554	-0.47856	0.132191	0.0127116	-0.229834	-0.639314	0.218717	-0.27295	-0.462405	-0.230954
BC053749	-0.0679504	0.408495	-0.201002	-0.313372	-0.256407	0.286882	-0.35988	-0.42686	-0.111207	0.0684343	-0.54115	-0.58086	-0.173535	-0.100459	-0.283359	-0.568563	-0.0671491	-0.692039	-0.943164	-0.797111	-0.110893	-0.0961235	-0.500867	-0.879312	-0.147944	-0.196384	-0.459743	-0.806408	-0.598108	-0.408527	-0.531735	-1.21079	-0.266709	0.324229	-0.460447	-0.876113	-0.524428	0.0079008	-1.29986	-1.58436	-0.552308	-1.0361	-1.1707	-0.0528528	-0.46593	-0.475342	-0.51368	-0.1404	-0.57193	-1.07989	-1.31978
BC055324	0.120454	-0.332781	0.526644	1.35228	0.131996	-0.1183	1.08474	1.8592	0.1046	0.0804333	1.08612	1.84557	-0.173801	0.368229	1.10466	1.86009	-0.174821	-0.173328	0.771871	2.10063	0.37418	-0.221062	0.628552	1.61989	0.165704	0.22511	0.828326	1.0922	0.201881	0.144897	1.00519	1.64571	-0.0452935	0.088495	0.765051	1.72955	-0.101724	-0.0240747	0.866537	1.57968	-0.0931902	-0.0320127	1.02891	0.159155	-0.00347435	0.795056	1.97703	0.211334	0.149232	1.05221	1.73259
BC068157	-0.459317	0.253398	-0.224956	-0.255527	-0.376803	-0.0705347	-0.3019	-0.601795	-0.3533	-0.261658	-0.518884	-0.519075	-0.389902	-0.306819	-0.38453	-0.620908	0.18853	-0.993713	-1.29447	-0.890674	-0.0901777	-0.140268	-0.547064	-0.990255	-0.293812	-0.323599	-0.743572	-0.583551	-1.01355	-0.225593	-0.630137	-0.823964	-0.128789	-0.329768	-0.602734	-0.923452	-0.275803	-0.476829	-1.38768	-1.08814	-0.407295	-1.89174	-1.56374	-0.0698357	-0.487919	-0.822057	-0.736554	-0.291269	-1.05388	-1.39358	-1.11959
Bcap31	-0.00403705	0.163987	-0.0367985	-0.322914	0.0218533	0.108331	-0.092126	-0.452737	0.0283022	0.00603185	-0.0280275	-0.488999	-0.0279115	0.0363258	-0.0999083	-0.453328	-0.0123428	-0.29411	-0.301571	-0.526668	-0.0258288	-0.110693	-0.185873	-0.398577	-0.0855502	-0.100888	-0.235289	-0.565875	-0.165691	-0.152545	-0.436875	-0.713836	0.0454367	-0.115774	-0.466369	-0.519347	-0.000918443	-0.26284	-0.551875	-0.608821	-0.0375245	-0.60736	-0.58458	-0.0446914	-0.0872305	-0.382297	-0.500614	-0.0593147	-0.291716	-0.547427	-0.611331
Bcar3	-0.926515	0.740893	-0.120164	-0.685596	-0.956498	0.601598	-0.26765	-0.875814	-0.274048	0.381766	0.258006	-0.865614	-0.680257	0.224343	0.147371	-0.824651	0.0825402	-0.113401	-0.300536	-0.787075	0.00950086	0.201904	-0.0769602	-0.122793	0.0819024	-0.0245292	0.0405034	-0.168003	-0.01468	-0.100898	0.110567	-0.592183	0.0980289	0.0143269	-0.188337	-0.0327338	-0.0294417	-0.085147	0.0682907	0.134344	0.0336993	0.745847	0.0985265	0.185327	-0.244019	-0.152123	-0.188093	0.135199	-0.299204	0.217839	0.258545
Bcas1	0.302998	-0.322627	-0.786883	-0.224357	0.307303	-0.746309	-0.623272	0.0662196	0.0235559	-1.14501	-0.525589	0.00543513	-0.10032	-1.17059	-0.398329	-0.0764037	-0.0587791	-1.13943	-1.06631	-1.8567	-0.0360347	-0.0584285	-0.77156	-1.47119	-0.0261436	-0.370304	-1.05498	-1.54564	-0.42752	-0.698962	-1.25554	-2.21106	-0.13277	-0.422899	-0.677325	-1.35609	-0.246151	-0.909855	-1.62394	-2.27456	-0.604215	-1.73816	-1.97663	0.110313	-0.334356	-0.957149	-2.01527	-0.142157	-1.23533	-1.89528	-1.84595
Bcas2	-0.704656	-0.0925416	-0.0573571	-0.0584767	-0.634426	-0.0527318	-0.0656376	-0.320251	-0.129564	-0.207007	0.490272	-0.273251	-0.621354	-0.0681181	0.254079	-0.24791	-0.0119973	-0.0583534	0.010913	0.276822	0.0914682	0.0379952	-0.1681	0.174112	0.00662772	-0.159775	0.00985408	-0.050899	-0.0382701	-0.0709762	-0.0574751	-0.0196207	0.0439574	-0.0826956	0.134022	0.157893	0.0480374	-0.165376	0.159345	0.185224	-0.00164937	0.026593	0.156389	0.0726558	-0.124993	-0.037386	0.100368	0.0484158	-0.111646	0.0676708	0.160202
